,Team,First date home stadium open to fans,County(s),State,% fans,Counties,State.1,% fans.1,Unnamed: 8,Stadium_Counties,Donor_Counties
150,Philadelphia,,,,,gloucester,NJ,3.47,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
151,Philadelphia,,,,,new castle,DE,2.71,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
152,Philadelphia,,,,,berks,PA,1.65,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
153,Philadelphia,,,,,new york,NY,1.36,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
154,Philadelphia,,,,,atlantic,NJ,1.34,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
155,Philadelphia,,,,,ocean,NJ,1.13,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
156,Philadelphia,,,,,lancaster,PA,1.05,,"[nan, 'philadelphia']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
157,Pittsburgh,,allegheny,PA,28.78,washington,PA,5.62,,"[nan, 'allegheny']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
158,Pittsburgh,,,,,westmoreland,PA,4.39,,"[nan, 'allegheny']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
159,Pittsburgh,,,,,butler,PA,3.6,,"[nan, 'allegheny']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
160,Pittsburgh,,,,,beaver,PA,2.34,,"[nan, 'allegheny']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
161,Pittsburgh,,,,,fayette,PA,1.57,,"[nan, 'allegheny']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
162,Pittsburgh,,,,,mahoning,OH,1.06,,"[nan, 'allegheny']","['mifflin', 'cumberland', 'lackawanna', 'luzerne', 'elk', 'venango', 'fulton', 'northumberland', 'indiana', 'wayne', 'schuylkill', 'jefferson', 'centre', 'franklin', 'columbia', 'mercer', 'tioga', 'clarion', 'erie', 'wyoming', 'monroe', 'perry', 'pike', 'somerset', 'union', 'crawford', 'clearfield', 'huntingdon', 'greene', 'lycoming', 'blair', 'juniata', 'bradford', 'lebanon', 'potter', 'armstrong', 'clinton', 'northampton', 'bedford', 'cambria', 'adams', 'forest', 'montour', 'warren', 'lawrence', 'mckean', 'dauphin', 'snyder', 'carbon', 'susquehanna', 'lehigh']"
163,San Francisco,Closed to fans,santa clara,CA,,,,,See LA,[],"['merced', 'del norte', 'butte', 'orange', 'sonoma', 'nevada', 'plumas', 'amador', 'kings', 'trinity', 'santa cruz', 'placer', 'tulare', 'yolo', 'glenn', 'ventura', 'santa barbara', 'madera', 'contra costa', 'fresno', 'tuolumne', 'san diego', 'shasta', 'inyo', 'marin', 'san luis obispo', 'mendocino', 'modoc', 'siskiyou', 'napa', 'riverside', 'imperial', 'sacramento', 'colusa', 'lassen', 'san francisco', 'yuba', 'calaveras', 'solano', 'tehama', 'el dorado', 'san benito', 'sutter', 'humboldt', 'san joaquin', 'stanislaus', 'alameda', 'lake', 'mono', 'san bernardino', 'monterey', 'mariposa', 'kern']"
164,Seattle,Closed to fans,king,WA,,,,,"April 19, 2020: Washington removed 190 confirmed cases that were found to be residents who were out of state.
Nov. 22, 2020: Washington did not release new data because of technical problems.
Dec. 17, 2020: Washington began reporting probable cases, resulting in a one-day increase.
Jan. 3, 2021: Washington announced many cases from the previous two days. The state did not report on Jan. 1 for New Year's Day and was unable to announce new data on Jan. 2 because of a technical issue.",[],"['chelan', 'grays harbor', 'asotin', 'klickitat', 'lewis', 'grant', 'whitman', 'island', 'pierce', 'okanogan', 'jefferson', 'thurston', 'whatcom', 'cowlitz', 'walla walla', 'kitsap', 'franklin', 'spokane', 'yakima', 'douglas', 'stevens', 'benton', 'pend oreille', 'mason', 'clark', 'clallam', 'adams', 'snohomish', 'pacific', 'lincoln', 'kittitas', 'skagit']"
165,Tampa Bay,10/4/2020,hillsborough,FL,28.69,pasco,FL,5.7,See Jacksonville,"['hillsborough', nan, 'pinellas']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
166,Tampa Bay,,pinellas,FL,13.07,orange,FL,3.38,,"['hillsborough', nan, 'pinellas']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
167,Tampa Bay,,,,,manatee,FL,2.96,,"['hillsborough', nan, 'pinellas']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
168,Tampa Bay,,,,,polk,FL,2.54,,"['hillsborough', nan, 'pinellas']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
169,Tampa Bay,,,,,sarasota,FL,2.44,,"['hillsborough', nan, 'pinellas']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
170,Tampa Bay,,,,,lee,FL,1.35,,"['hillsborough', nan, 'pinellas']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
171,Tampa Bay,,,,,hernando,FL,1.19,,"['hillsborough', nan, 'pinellas']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
172,Tampa Bay,,,,,seminole,FL,1.18,,"['hillsborough', nan, 'pinellas']","['gilchrist', 'martin', 'hendry', 'okaloosa', 'citrus', 'glades', 'st. johns', 'suwannee', 'liberty', 'marion', 'jefferson', 'gulf', 'jackson', 'leon', 'holmes', 'washington', 'franklin', 'columbia', 'dixie', 'sumter', 'desoto', 'levy', 'hamilton', 'walton', 'putnam', 'osceola', 'monroe', 'wakulla', 'taylor', 'lafayette', 'escambia', 'charlotte', 'gadsden', 'union', 'flagler', 'baker', 'hardee', 'madison', 'bradford', 'st. lucie', 'alachua', 'bay', 'okeechobee', 'highlands', 'indian river', 'lake', 'calhoun', 'santa rosa']"
173,Tennessee,,davidson,TN,23.6,rutherford,TN,6.25,"June 29, 2020: Tennessee added data for June 28 and June 29 after resolving a technical issue.

Dec. 20, 2020: Tennessee announced cases from both Dec. 19 and Dec. 20.

Jan. 2, 2021: Tennessee reported data for two days after reporting no data on New Year's Day.","[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
174,Tennessee,,williamson,TN,12.29,sumner,TN,5.24,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
175,Tennessee,,,,,wilson,TN,3.78,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
176,Tennessee,,,,,montgomery,TN,2.25,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
177,Tennessee,,,,,maury,TN,1.91,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
178,Tennessee,,,,,robertson,TN,1.62,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
179,Tennessee,,,,,shelby,TN,1.25,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
180,Tennessee,,,,,warren,KY,1.23,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
181,Tennessee,,,,,knox,TN,1.17,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
182,Tennessee,,,,,cook,IL,1.01,,"[nan, 'davidson', 'williamson']","['henderson', 'houston', 'lewis', 'scott', 'washington', 'obion', 'campbell', 'perry', 'hancock', 'sullivan', 'smith', 'greene', 'white', 'loudon', 'bedford', 'fentress', 'warren', 'hawkins', 'cocke', 'mcminn', 'clay', 'cumberland', 'wayne', 'marshall', 'stewart', 'unicoi', 'decatur', 'blount', 'sevier', 'tipton', 'macon', 'hamilton', 'polk', 'monroe', 'union', 'dickson', 'hickman', 'johnson', 'henry', 'morgan', 'lauderdale', 'lake', 'mcnairy', 'gibson', 'grainger', 'marion', 'sequatchie', 'franklin', 'bledsoe', 'claiborne', 'putnam', 'cannon', 'trousdale', 'carter', 'hamblen', 'bradley', 'lincoln', 'humphreys', 'dekalb', 'roane', 'moore', 'coffee', 'overton', 'carroll', 'grundy', 'jefferson', 'jackson', 'hardeman', 'giles', 'rhea', 'chester', 'benton', 'crockett', 'madison', 'pickett', 'van buren', 'hardin', 'lawrence', 'haywood', 'meigs', 'weakley', 'fayette', 'dyer', 'anderson']"
